,model_ID,trim
552,60334,1.6 Dx At
553,60334,1.8 S
554,60334,1.6 Xli At
555,60334,2.0 D
556,60334,2.0 Seg Cvt 170cv
557,60334,1.8 Hev Xei Ecvt
558,60334,2.0 Xli Cvt 170cv
559,60334,2.0 Xli Mt 170cv
560,60334,2.0 Xei Mt 170cv
561,60334,2.0 Grs Cvt 170cv
562,60334,2.0 Xei Cvt 170cv
563,1252874,1.6 Trendline 101cv
564,1252874,1.6 Pack I 101cv
565,1252874,1.6 Comfortline 101cv
566,1252874,1.6 Pack Iii 101cv
567,1252874,1.6 Pack I 101cv 3p
568,1252874,1.6 Highline 101cv
569,1252874,1.6 Trendline 101cv 3p
570,1252874,1.6 101cv
571,1252874,1.6 Pack Ii 101cv
572,1252874,1.6 Serie 101cv 5p
573,1252874,1.6 Pack Ii 101cv 3p
574,1252874,1.6 Pack I Plus 101cv
575,1252874,1.6 Highline 101cv 3p
576,1252874,1.6 Serie 101cv
577,1252874,1.6 Pack Iii 101cv I-motion
578,1252874,1.6 Pack Ii
579,1252874,1.6
580,1252874,1.6 Sportline 101cv
581,1252874,1.6 Pack I Abcp Abs 101cv
582,1252874,1.6 Highline 101cv I-motion
583,1252874,1.6 Cup 101cv
584,1252874,1.6 Pack Iii + Abs
585,1252874,1.6 Pack Ii Ll 101cv
586,1252874,1.6 Connect 101cv
587,1252874,1.6 Pack I Plus Imotion
588,1252874,1.6 Pack I Ll 101cv
589,1252874,1.6 Pack I Abcp Abs Ll Alt 101cv
590,1252874,1.6 Serie Abcp Abs 101cv
591,1252874,1.6 Pack I Ll Alt 101cv
592,1252874,1.6 Pack Ii Ll Alt 101cv
593,60485,1.2 Mio Confort Plus Abc
594,60485,1.2 Mio Confort Pack
595,60485,1.2 Pack Plus
596,60485,1.2 Mio Confort Plus Abs Abcp
597,60485,1.2 Mio Dynamique
598,60485,1.2 Pack
599,60485,1.2 Mio Confort Abs Abcp
600,60485,1.2 Mío Expression Pack I
601,60485,1.2 Authentique Pack Ii 75cv
602,60485,1.2 Mío Authentique Pack
603,60485,1.2 Mío Expression Pack Ii Ab
604,60485,1.2 Authentique Pack I 75cv
605,60485,1.2 Campus Pack Ii 75cv
606,60485,1.2
607,60485,1.6 Rl
608,60485,1.6 Expression
609,60485,1.2 Mío Expression
610,60485,1.6 Rn
611,60485,1.6 Rn Aa
612,60485,1.2 Mío Authentique Pack Abs Abcp
613,60485,1.2 Campus Pack I 75cv
614,60485,1.2 Pack Plus 5 p
615,60485,1.2 Authentique
616,60485,1.2 Mio Work
617,60485,1.2 Authentique Aa Da
618,60485,1.2 Mío Authentique Pack Look
619,60485,1.2 Campus 75cv
620,60485,1.6 Dynamique
621,60485,1.2 Mío Authentique
622,60485,1.2 Authentique 75cv
623,60485,1.2 F2 Yahoo Authe.
624,60485,1.2 Get Up
625,60485,1.5 Expression
626,60485,1.9 Rl
627,60485,1.2 Pack Plus 3 p
628,60485,1.6 Privilege
629,60485,1.2 Authentique Aa
630,60485,1.2 F2 Pack Plus
631,60485,1.2 Authentique Pack
632,60485,1.2 Athentique Aa
633,60485,1.6 Privilege 4 p
634,60485,1.9 R
635,60485,1.4 Rsi
636,60485,1.5 Authent. Aa
637,60485,1.2 5 p
638,60485,1.5 Privilege
639,60485,1.6 Sport
640,60485,1.6 Sl Sportway Pack Plus
641,60485,1.2 F2 Authentique Aa
642,60485,1.9 Rnd Aa Pack
643,60485,1.2 Mío Authentique Pack Look Abs Abcp
644,60485,1.9 Rnd
645,60485,1.2 Mío Expression Pack Ii Lvavel
646,60485,1.5 Dci Pack Da+aa
647,60485,1.6 Privilege 5 p
648,60485,1.6 Infinit
649,60485,1.2 Athentique
650,60485,1.6 Rt Symbol
651,60485,1.6 Athent. Aa Gnc
652,60485,1.6 Rl Aa
653,60485,1.2 F2 Yahoo Plus
654,60485,1.2 Tric Pack Da+aa
655,60485,1.5 Athent. Aa
656,60485,1.9 Rt Pk2 Dh
657,60485,1.9 Rt
658,60485,1.6 Rn Aa Pack
659,60485,1.5 Authent.
660,60485,1.6 Rn Aa Pk2
661,60485,1.9 Rn
662,60485,1.9 Rld Dh
663,60485,1.6 Confort
664,60485,1.6 Gps
665,60485,1.6 Rld
666,60485,1.9 R Abs
667,60485,1.5 Dci Tric Pack Da+aa
668,60485,1.9 Rn Aa
669,60485,1.6 Rt Symbol Abs
670,60485,1.2 3 p
671,60485,2.0 Williams
672,60485,1.5 Luxe
673,60485,1.9 Rnd Aa
674,60485,1.6 Rld Dh
675,60485,1.5 Athent.
676,60485,1.2 F2 Athentique Pk
677,60485,1.9 Rld Dh Aa
678,60485,1.2 Tric Pack Plus
679,60485,1.6 Athent. Gnc
680,60485,2.0 F2 Sport
681,60485,1.9 Rn Aa Pk2
682,60485,1.6 Mtv Aa Dh
683,60485,1.2 Rn Aa
684,60485,1.2 F2 Yahoo Authe. Sl
685,60485,1.2 F2 Authentique
686,60485,1.2 Tric Authentique
687,60485,1.9 Rl Aa
688,60485,1.6 Luxe
689,60485,1.6 Express. Yahoo
690,60485,1.2 Rn Aa Pack
691,60485,1.2 F2 Pack
692,60485,1.6 Tric Authentique Gnc Da+aa
693,60485,1.6 Rn Fase Iii
694,60485,1.9 Rt Dh
695,60485,1.6 Authentique
696,60485,2.0 Sport
697,60485,1.5 Dynamique
698,60485,1.6 Sony
699,60485,1.9 Rnd Dh Aa Pk
700,60485,1.2 Rn
701,60485,1.9 R Symbol
702,60485,1.2 Authentique S/abcp
703,60485,1.6 Rld Dh Aa
704,60485,1.2 Athentique Pk
705,60485,1.6 Tric Pack Gnc Da+aa
706,60485,1.2 F2 Yahoo Pack Ele.
707,60485,1.2 50º Aniversario
708,60485,1.5 Confort
709,60485,1.5 Pack
710,60485,1.2 F2 Athentique
711,60485,1.5 50º Aniversario
712,60485,1.2 F2 Yahoo Pack Aa
713,60485,1.6 Athentique
714,60485,1.2 F2 Athentique Aa
715,60485,1.6 Rld Fase Iii
716,60485,1.9 Rt Pk2
717,60485,1.6 Fairway
718,60485,1.6 Tric Luxe
719,60485,1.6 Fireway
720,60485,1.5 Dci Fairway
721,60485,1.9 Rld Fase Iii
722,60485,1.6 Rld Fase Iii Dh
723,60485,1.2 F2
724,60485,1.9 R Symbol Abs
725,60485,1.6 Pack Gnc
726,60485,1.9 Rld Fase Iii Dh
727,60485,1.5 Fairway
728,68902,1.5 S 5 p
729,68902,1.0 Fly Viral 63cv
730,68902,1.5 Se 5 p
731,68902,1.5 Sel 5 p
732,68902,1.6 Fly Viral 95cv
733,68902,1.0 Fly 63cv
734,68902,1.5 S 4 p
735,68902,1.5 Se 4 p
736,68902,1.6 Pulse Top 95cv
737,68902,1.0 Fly Viral
738,68902,1.5 Sel 4 p
739,68902,1.0 Tattoo
740,68902,1.5 S
741,68902,1.0 Fly Viral Usb/bluetooth
742,68902,1.5 Se
743,68902,1.0 Viral
744,68902,1.6 Plus Tattoo
745,68902,1.3 I
746,68902,1.6 Fly Viral
747,68902,1.5 Sel
748,68902,1.6 Pulse 95cv
749,68902,1.6 Action
750,68902,1.5 Freestyle Sel Mt
751,68902,1.0 Fly Plus
752,68902,1.6 Fly Viral Usb/bluetooth
753,68902,1.0 Image
754,68902,1.6 Pulse
755,68902,1.0 Plus Aa Tattoo
756,68902,1.5 Se At 5 p
757,68902,1.0 Fly
758,68902,1.5 Sel At 5p
759,68902,1.3 Confort
760,68902,1.5 Se At 4 p
761,68902,1.6 Xr Sport
762,68902,1.3 Plus Aa
763,68902,1.5 Freestyle Se
764,68902,1.0 Tatoo
765,68902,1.0 Energy
766,68902,1.5 Freestyle
767,68902,1.5 Freestyle Sel At
768,68902,1.0 Ambiente
769,68902,1.6 Tatoo Plus
770,68902,1.5 Sel At 4p
771,68902,1.0 Tecno
772,68902,1.6
773,68902,1.3 Seguridad
774,68902,1.6 Revolution
775,68902,1.6 Black
776,68902,1.0 Tatoo Plus
777,68902,1.5 Freestyle At
778,68902,1.5 Se At
779,5246,1.6 Allure
780,5246,1.6 Allure Nav 115cv
781,5246,1.6 Feline Hdi 115cv
782,5246,1.6 Active
783,5246,1.6 Sport Thp 163cv
784,5246,2.0 Feline 143cv
785,5246,1.6 Allure Hdi 115cv
786,5246,1.6 Feline Thp 163cv Tiptronic
787,5246,1.6 Allure Nav Hdi 115cv
788,5246,1.6 Feline Thp 163cv
789,5246,1.6 Allure Pack Hdi 115cv
790,5246,1.6 Active Hdi 115cv
791,5246,1.6 Feline Thp 165cv Tiptronic
792,5246,1.6 Gti Thp 200cv
793,5246,1.6 Allure Pack
794,5246,2.0 Feline 143cv Tiptronic
795,5246,1.6 Cc Thp 156cv
796,5246,1.6 Cc Tiptronic Thp 163cv
797,5246,1.6 Allure Pack Thp Tiptronic
798,5246,1.6 S Gti
799,5246,1.6 Roland Garros Thp 163cv
800,5246,1.6 Cc Thp 156cv Nav
801,5246,1.6 S Gt
802,5246,2.0 Allure Plus 143cv
803,5246,1.6 S Allure Plus
804,5246,1.6 Feline Thp 165cv
805,5246,1.6 Roland Garros Thp 163cv Tiptronic
806,5246,1.6 Cc Thp 156cv Tiptronic
807,5246,1.6 S Gti Coupe Franche
808,5246,1.6 Roland Garros Hdi 115cv
809,5246,1.6 Allure Nav 115cv Pro.cre.auto
810,5246,1.6 Cc T 152cv
811,5246,1.6 Active Nav
812,5246,1.6 Active 115cv Pro.cre.auto
813,5246,1.6 Allure 115cv Pro.cre.auto
814,5246,1.6 Allure Nav Hdi 115cv Pro.cre.auto
815,1252871,1.6 Comfortline 101cv
816,1252871,1.6 Trendline
817,1252871,1.6 Trendline 11b
818,1252871,1.6 Highline Msi 110cv
819,1252871,1.6 Comfortline 101cv 11a
820,1252871,1.6 Highline 101cv 11c
821,1252871,1.6 Highline 101cv
822,1252871,1.6 Comfortline
823,1252871,1.6 Track
824,1252871,1.6 Comfortline 101cv Ab
825,1252871,1.6 Imotion Highline 110cv
826,1252871,1.6 Highline
827,1252871,1.6 I Comfortline 60a
828,1252871,1.6 Trendline Pro.cre.auto
829,1252871,1.6 I Comfortline 90a
830,1252871,1.6 Imotion Highline
831,1252871,1.6 Imotion Highline 11c
832,1252871,1.6 I Trendline 90b
833,1252871,1.6 I Highline 60d
834,1252871,1.6 I Trendline 80b
835,1252871,1.6 I Comfortline 80a
836,1252871,1.6 I Highline 90d
837,1252871,1.6 Highline 101cv Cuero
838,1252871,1.6 I Highline 80d
839,1252871,1.6 Imotion Trendline 11b
840,1252871,1.6 Highline 11d Cuero
841,1252871,1.6 Limited Edition
842,1252871,1.9 Sdi Comfortline 90a
843,1252871,1.9 Sdi Trendline 90b
844,1252871,1.9 Sdi Highline 80d
845,1252871,1.6 Imotion Comfortline 11a
846,1252871,1.6 I Highline Cuero 60e
847,1252871,1.6 Imotion Highline Pro.cre.auto
848,1252871,1.6 Comfortline 101cv Ab Pro.cre.auto
849,1252871,1.9 Sdi Highline Cuero 90e
850,1252871,1.9 Sdi Comfortline 80a
851,1252871,1.9 Sdi Highline 90d
852,1252871,1.6 Style
853,1252871,1.6 I Highline Cuero 80e
854,1252871,1.6 I Highline 90e Cuero
855,1252871,1.9 Sdi Trendline 80b
856,1252871,1.6 Imotion Highline 11d Cuero
857,1252871,1.6 Highline 101cv Pro.cre.auto
858,1252871,1.6 I Format 90t Taxi
859,1252871,1.9 Sdi Highline Cuero 80e
860,1252871,1.6 I Format 90f
861,1252871,1.6 Limited Edition Pro.cre.auto
862,64016,2.5 Luxury 170cv
863,64016,1.4 Highline 150cv At
864,64016,2.0 Tsi Gli 211cv App Connect + Nav
865,64016,2.5 Luxury 170cv Tiptronic
866,64016,2.0 Sportline Tsi 200cv Dsg
867,64016,2.0 Sportline Tsi 200cv
868,64016,1.4 Comfortline 150cv At
869,64016,2.0 Sportline Tsi 200cv Bi-xenon Dsg
870,64016,2.5 Advance Plus 170cv Tiptronic
871,64016,1.4 Comfortline 150cv
872,64016,2.5 Advance 170cv
873,64016,2.0 Luxury I 140cv
874,64016,2.5 Advance Plus 170cv
875,64016,2.0 Advance 115cv
876,64016,2.0 Advance I 110cv
877,64016,2.5 Luxury Tiptronic 170cv
878,64016,2.0 T Fsi Elegance
879,64016,1.9 I Advance
880,64016,2.0 Luxury I 140cv Dsg
881,64016,2.0 Advance 115cv Summer Package
882,64016,2.0 Tsi Gli 211cv App Connect
883,64016,2.0 Sportline Tsi 200cv Bi-xenon
884,64016,1.4 Highline 150cv
885,64016,2.0 T Fsi Sportline Dsg
886,64016,1.9 I Luxury
887,64016,1.9 I Advance Dsg
888,64016,2.5 Advance Tiptronic 170cv
889,64016,2.0 T Fsi Sportline
890,64016,2.5 Luxury Wood 170cv
891,64016,2.5 Advance
892,64016,2.0 T Fsi Elegance Dsg
893,64016,2.0 I Elegance Dsg
894,64016,2.5 Luxury Wood Tiptronc 170cv
895,64016,2.5 Luxury Wood Tiptronc
896,64016,2.0 Advance I 110cv Summer Package
897,64016,2.0 I Elegance
898,64016,2.5 Luxury Wood
899,64016,2.0 T Fsi Elegance Wood Dsg
900,64016,2.0 Tdi Advance
901,64016,1.9 I Luxury Wood
902,64016,1.9 I Luxury Wood Dsg
903,64016,1.9 I Luxury Dsg
904,64016,2.5 Advance Tiptronic
905,64016,2.5 Advance Plus Tiptron 170cv
906,64016,2.0 I Sportline Dsg
907,64016,2.0 I Sportline
908,64016,2.0 T Fsi Elegance Wood
909,64016,2.0 Comfort I 110cv
910,64016,2.0 I Elegance Wood Dsg
911,64016,2.0 I Elegance Wood
912,9215,1.4 Allure 75cv
913,9215,1.6 Xt
914,9215,1.4 Xs
915,9215,1.4 Active 75cv
916,9215,1.4 Xr
917,9215,1.4 Allure Hdi 70cv
918,9215,1.6 Xs
919,9215,1.4 Sedan Xs
920,9215,1.6 Feline 106cv
921,9215,1.6 Gti 156cv
922,9215,1.9 Sedan Xs
923,9215,1.4 Sedan Allure 75cv
924,9215,1.6 Coupe Thp 156cv
925,9215,1.6 Allure 106cv
926,9215,1.6 Sedan Xt
927,9215,1.4 Sedan Xr
928,9215,2.0 Sedan Xt Hdi
929,9215,1.4 Sedan Active 75cv
930,9215,1.4 Xs Hdi
931,9215,1.6 Gti 156cv 5 p
932,9215,1.6 Griffe 106cv
933,9215,1.4 Xt Hdi
934,9215,1.4 Feline Hdi 70cv
935,9215,1.6 Sedan Feline 106cv
936,9215,1.6 Sedan Xt Tiptronic
937,9215,1.6 Xt Tiptronic
938,9215,1.6 Gti 156cv 2 p
939,9215,1.9 Sedan Xrd
940,9215,2.0 Sw Hdi Xt
941,9215,1.6 Coupe Turbo 150 Cv
942,9215,1.4 Quiksilver 75cv
943,9215,1.9 Xrd
944,9215,1.6 Rc 175cv
945,9215,1.4 Sedan Feline Hdi 70cv
946,9215,2.0 Sedan Xt Hdi Premium
947,9215,1.6 Sedan Xt Premium
948,9215,1.6 Feline 106cv Tiptronic
949,9215,1.4 Sedan Hdi Xs
950,9215,1.6 Coupe 120cv
951,9215,1.4 Sedan Hdi Xt
952,9215,1.6 Quicksilver
953,9215,1.4 Sedan Allure Hdi 70cv
954,9215,1.4 Sedan Active Hdi 70cv
955,9215,1.4 Sedan Hdi Xr
956,9215,3.0 Telcoline D D/cab
957,9215,3.0 Telcoline D Aa
958,9215,3.0 Telcoline I Aa D/cab
959,9215,3.0 Telcoline D
960,9215,3.0 Telcoline I Aa
961,9215,3.0 Telcoline I Aa 4x4
962,9215,3.0 Telcoline I Aa D/cab 4x4
963,60482,1.6 Furgon Ph3 Confort 1plc
964,60482,1.6 Furgon Ph3 Confort 5as Lc
965,60482,1.6 2 Confort 5as Aa Da Svt 1plc
966,60482,Ii Express Confort 5a 1.6 Sce
967,60482,Ii Express Confort 1.6 Sce
968,60482,1.6 2 Furgon Confort Cd Svt 1plc
969,60482,1.6 Furgon Ph3 Confort Pack 5as Lc
970,60482,1.6 Ph3 Authentique Plus Lc
971,60482,Ii Express Confort 5a 1.5 Dci
972,60482,Ii Express Emotion 5a 1.6 Sce
973,60482,1.6 2 Ath Plus Da Aa Cd Pk Lc
974,60482,1.6 2 Furgon Confort Aa Da Svt 1plc
975,60482,1.5 2 Dci Ath Da Aa Cd 1plc
976,60482,1.9 D Confort
977,60482,1.5 Furgon Ph3 Confort 5as Lc
978,60482,1.6 2 Furgon Confort 5as Lc Cd
979,60482,1.5 Furgon Ph3 Confort 1plc
980,60482,1.6 2 Authentique Da Aa Cd 1plc
981,60482,1.6 2 Sportway Abcp
982,60482,1.5 2 Furgon Confort Aa Da Svt 1plc
983,60482,1.9 Confort D
984,60482,1.9 Rld
985,60482,1.5 Dci Stepway
986,60482,1.6 Ph3 Sportway Lc
987,60482,Ii Express Confort 1.5 Dci
988,60482,1.5 2 Dci Ath Plus Da Aa Cd Pack Lc
989,60482,1.6 Furgon Ph3 Gran Confort Lc
990,60482,1.6 Ph3 Authentique 1plc
991,60482,1.6 Sce Stepway
992,60482,1.6 2 Ath Plus 7as Da Aa Cd Pk Lc
993,60482,Ii Express Profesional 1.6 Sce
994,60482,1.5 2 Furgon Confort Cd Da Svt 1plc
995,60482,Ii Express Emotion 1.6 Sce
996,60482,1.5 2 Furgon Confort Svt 5as Ca Lc
997,60482,1.6 Sce Zen
998,60482,1.6 2 Furgon Svt Confort 1plc Aa Da
999,60482,1.5 2 Furgon Gran Confot Lc
1000,60482,1.9 R Dynamique/expresion
1001,60482,1.6 2 Ath Plus Lc Sl Da+aa+cd+pk
1002,60482,1.5 2 Dci Ath Plus Lc 7as Da Aa Pk
1003,60482,Ii Stepway 1.6 Sceii
1004,60482,1.6 Confort
1005,60482,1.6 Sce Life
1006,60482,1.6 2 Campus
1007,60482,Stepway 1.5 Dci
1008,60482,1.9 Confort D Sportway
1009,60482,1.6 Sce Furgon Zen
1010,60482,1.9 Montagne D
1011,60482,1.6 Ph3 Authentique Plus Lc 7as
1012,60482,1.4 Rn Pk
1013,60482,1.5 2 Dci Sportway Abcp Lc
1014,60482,1.6 Furgon Ph3 Generique
1015,60482,1.6 Sce Furgon Stepway
1016,60482,1.6 Confort Gnc
1017,60482,1.6 2 Sportway Abcp 7as
1018,60482,Ii Life 1.6 Sce
1019,60482,Ii Zen 1.6 Sce
1020,60482,1.9 Rld Authentique Aa Lc
1021,60482,1.5 Dci Furgon Stepway
1022,60482,1.9 Rld Athentique Aa Lc
1023,60482,1.5 2 Dci Campus
1024,60482,1.9 Rnd Pk Ab 2 Plc
1025,60482,1.6 Sce Furgon Life
1026,60482,1.6 2 Sportway 7as Lc Abcp
1027,60482,1.6 2 Ath Plus Lc Sl Da Aa Pk 7as
1028,60482,1.5 2 Dci Ath Plus Lc Sl 7as Aa Pk
1029,60482,1.9 Rnd Pk Ab
1030,60482,1.6 2 Get Up Da Aa Cd Pk
1031,60482,1.6 2 Campus 7a
1032,60482,1.9 Rld Athentique 1 Plc
1033,60482,1.5 2 Furgon Svt Dci Generique Da+cd
1034,60482,1.9 Rld Ab 2 Plc
1035,60482,Z.e. Maxi 2a
1036,60482,1.9 Pack 1 Plc D
1037,60482,1.9 Pack Plus D
1038,60482,1.5 2 Svt Dci Confort 1plc Aa Pkele
1039,60482,Z.e. 2a
1040,60482,1.6 Pack Plus 1plc
1041,60482,1.6 Pack 1plc
1042,60482,1.5 2 Dci Get Up Da+aa+cd+pk+
1043,60482,1.6 2 Get Up Da Aa Cd Pk 7a
1044,60482,1.5 2 Dci Ath Plus Lc Sl Da Aa Pk
1045,60482,1.9 Rld Authentique 1 Plc
1046,60482,1.5 Furgon Ph3 Confort 1plc S/ca
1047,60482,1.6 Sl Montagne
1048,123123,1.4 Lt 98cv
1049,123123,1.4 Ltz 98cv
1050,123123,1.4 Ltz Mt 98cv
1051,123123,1.4 Joy Ls + 98cv
1052,123123,1.4 Joy Ls
1053,123123,1.4 Lt Mt 98cv
1054,123123,1.4 Joy Ls 98cv
1055,123123,1.4 Ltz At 98cv
1056,123123,1.4 Black Edition 1.4
1057,123123,1.0 Turbo Ltz At
1058,123123,1.4 Activ 98cv
1059,123123,1.2
1060,123123,1.0 Turbo Premier Ii At
1061,123123,1.0 Turbo Premier I Mt
1062,123123,1.2 Lt
1063,123123,1.2 Lt Tech
1064,123123,1.2 Lt Tech Onstar
1065,123123,1.4 Effect 98cv
1066,123123,1.4 Base
1067,123123,1.0 Turbo Ltz Mt
1068,68050,1.4 Attractive 85cv
1069,68050,1.4 Fire
1070,68050,1.4 Nuevo Attractive Pack Top 85cv
1071,68050,1.4 Nuevo Attractive 85cv
1072,68050,1.6 Essence 115cv
1073,68050,1.4 Fire Pack Seg.
1074,68050,1.4 Fire Pack Top
1075,68050,1.4 Attractive 85cv C/pack Seguridad
1076,68050,1.3 Fire
1077,68050,1.4 Fire Pack Confort
1078,68050,1.4 Fire Pack Seg. Top
1079,68050,1.4 Attractive
1080,68050,1.6 Adventure 115cv
1081,68050,1.4 Fire Pack Seg. Confort
1082,68050,1.4 Elx Active Alarma
1083,68050,1.6 El
1084,68050,1.4 Fire Top Aa+da+pl+ll
1085,68050,1.6 Adventure Etorque
1086,68050,1.3 Fire Top
1087,68050,1.3 S
1088,68050,1.6 Essence 115cv Brasil
1089,68050,1.8 Adventure Locker
1090,68050,1.8 Hlx
1091,68050,1.4 Fire Top Pack Seg.
1092,68050,1.6 Adventure Pack Seguridad + Alarma
1093,68050,1.4 Elx
1094,68050,1.6 S
1095,68050,1.4 Fire Confort
1096,68050,1.6 Essence 115cv Pack Seguridad
1097,68050,1.4 Weekend Attractive 87cv
1098,68050,1.6 Sporting 115cv
1099,68050,1.8 Adventure Alarma
1100,68050,1.7 El
1101,68050,1.7 Elx Turbo Diesel
1102,68050,1.6 Sporting 115cv Brasil
1103,68050,1.4 Fire Confort Pack Seg.
1104,68050,1.4 Attractive Active C/alarma
1105,68050,1.6 Nuevo Essence 115cv
1106,68050,1.7 S D
1107,68050,1.6 Adventure 115cv Alarma
1108,68050,1.3 Fire Ex
1109,68050,1.4 Elx Active Alarma 5 p
1110,68050,1.3 Fire Gnc
1111,68050,1.4 Fire Elx
1112,68050,1.6 Hl Stile
1113,68050,1.7 Elx
1114,68050,1.6 El Aa
1115,68050,1.3 Fire Elx Top
1116,68050,1.3 Sx 3 p
1117,68050,1.4 Elx Emotion Alarma
1118,68050,1.4 Weekend Trekking
1119,68050,1.3 Fire Ex Aa Lujo
1120,68050,1.7 Hl
1121,68050,1.6 Sporting 115cv Pack Seguridad
1122,68050,1.7 El Aa Lve
1123,68050,1.8 R
1124,68050,1.6 Essence 115cv Dualogic Brasil
1125,68050,1.8 Hlx Pack Electric
1126,68050,1.6 Hl Stile Abs
1127,68050,1.3 Fire Elx
1128,68050,1.7 Elx Ln Aa
1129,68050,1.3 Fire Ex Aa
1130,68050,1.6 Essence 115cv Dualogic
1131,68050,1.7 El Aa
1132,68050,1.6 Essence
1133,68050,1.6 Elx Aa Lujo
1134,68050,1.6 El Aa Dh Lve
1135,68050,1.7 Adventure Alarma
1136,68050,1.4 Elx Active Alarma 3 p
1137,68050,1.3 S Aa
1138,68050,1.8 Hlx 5 p
1139,68050,1.4 Weekend 2009 Elx Pack Active Ii
1140,68050,1.4 Weekend Attractive
1141,68050,1.3 Sx 5 p
1142,68050,1.7 Elx Ln Pk Elec.
1143,68050,1.7 Elx +cd
1144,68050,1.7 S D Aa Dh
1145,68050,1.6 Essence Active
1146,68050,1.4 Weekend Attractive Active
1147,68050,1.8 Hlx Emotion Iii
1148,68050,1.8 Hlx Active
1149,68050,1.4 Weekend Elx Fire Aa+da
1150,68050,1.6 Elx
1151,68050,1.8 R 5 p
1152,68050,1.7 Elx Ln Active
1153,68050,1.7 Elx Aa Lujo
1154,68050,1.3 Fire Top Ii
1155,68050,1.4 Weekend 2009 Elx
1156,68050,1.4 Elx Active
1157,68050,1.4 Fire Elx Top Ii
1158,68050,1.6 Elx Aa
1159,68050,1.7 Hl Abs Ab
1160,68050,1.4 Weekend Attractive Pk Seguridad
1161,68050,1.4 Weekend Elx Fire Class
1162,68050,1.6 S Aa
1163,68050,1.4 Weekend Trekking 87cv
1164,68050,1.4 Weekend Trekking Pk Seg Alarm
1165,68050,1.7 Ex
1166,68050,1.6 Essence 115cv Pack Seg Dualogic
1167,68050,1.7 Elx Aa
1168,68050,1.4 Fire Way
1169,68050,1.8 Hlx Sound
1170,68050,1.8 Hlx 3 p
1171,68050,1.8 R 3 p
1172,68050,1.7 Elx Ln
1173,68050,1.8 Weekend Elx Active Alarma
1174,68050,1.4 Weekend Elx Fire Top
1175,68050,1.7 Elx Aa+da
1176,68050,1.7 Weekend Way
1177,68050,1.8 Weekend Pack
1178,68050,1.6 Sx
1179,68050,1.3 Sx Young
1180,68050,1.7 Sx Young
1181,68050,1.8 R Abs
1182,68050,1.4 Elx Emotion
1183,68050,1.7 Elx Pack
1184,68050,1.6 Sx Aa
1185,68050,1.4 Fire Elx Top Ii 5 p
1186,68050,1.3 Sx Young 3 p
1187,68050,1.3 Sx Young 5 p
1188,68050,1.6 Essence 115cv Pro.cre.auto
1189,68050,1.8 Adventure Locker Pack Extreme
1190,68050,1.3 Sx Top 3 p
1191,68050,1.4 Fire Elx Top Ii 3 p
1192,68050,1.3 Sx Top
1193,68050,1.4 Attractive Emotion C/alarma
1194,68050,1.4 Fire Elx 5 p
1195,68050,1.4 Fire Elx 3 p
1196,68050,1.3 Fire Way Ii
1197,68050,1.4 Attractive 85cv Brasil
1198,68050,1.8 R Emotion
1199,68050,1.3 Sx Top 5 p
1200,68050,1.7 Sx Young 3 p
1201,68050,1.8 R Ab
1202,68050,1.4 Weekend Trekking 87cv Alarma
1203,68050,1.4 Elx Groove
1204,68050,1.3 Fire Way
1205,68050,1.7 Elx Ln Emotio.iii
1206,68050,1.7 Sx
1207,68050,1.7 Elx Ln Way
1208,68050,1.7 Sx Young 5 p
1209,62109,1.6 I Power 601
1210,62109,1.4 Power Ps+ac 83cv
1211,62109,1.6 I Power 701
1212,62109,1.4 Power 83cv
1213,62109,1.6 Mi Deejay
1214,62109,1.4 Power 83cv 3 p
1215,62109,1.6 Gl
1216,62109,1.4 Power 83cv 5 p
1217,62109,1.6 I Power 601 3 p
1218,62109,1.6 I Comfortline 60a
1219,62109,1.6 Gld
1220,62109,1.6 Gl Mi
1221,62109,1.6 I Look 70l
1222,62109,1.6 Trendline
1223,62109,1.6 Mi Dublin
1224,62109,1.6 I Trendline 60b
1225,62109,1.9 Sd Power 701
1226,62109,1.6 Gli
1227,62109,1.6 I Power 601 5 p
1228,62109,1.8 Gl
1229,62109,1.0 Gl Mi 3 p
1230,62109,1.9 Sd Trendline 60b
1231,62109,1.6 I Trendline Plus
1232,62109,1.9 Sd Comfortline 60a
1233,62109,1.9 Sd Dublin
1234,62109,1.0 Gl
1235,62109,1.9 Sd Dublin Dh Aa
1236,62109,1.6 Gld Aa
1237,62109,1.8 Gli
1238,62109,1.6 I Comfortline 70a
1239,62109,1.8 Gl Mi
1240,62109,1.6 Mi Dublin Dh Aa Pack
1241,62109,1.9 Sd Dublin Dh Aa Pack
1242,62109,1.6 Plus Mi
1243,62109,1.6 Plus D
1244,62109,1.8 Gli Special Aa Dh
1245,62109,1.6 Gl Aa
1246,62109,1.0 Gl Mi Plus
1247,62109,1.6 Gli Aa Dh Ll
1248,62109,1.6 Mi Lamy
1249,62109,1.9 Sd Lamy
1250,62109,1.6 Gl Mi Ll 14
1251,62109,1.6 Mi Dublin Dh Aa
1252,62109,1.9 Sd Dublin Dh
1253,62109,1.9 Sd Format 601
1254,62109,1.0 Gl Mi 5 p
1255,62109,1.8 Mi Dublin
1256,62109,1.8 Plus Mi
1257,62109,1.9 Sd Trendline Plus 70c
1258,62109,1.0 Gl Mi
1259,62109,1.9 Sd Trendline 70c
1260,62109,1.0 Mi
